_PK,_ENT,_OPT,ALARMENABLED,ALARMTYPERAW,ANALYSISALGORITHMRAW,AUDIORECORDINGENABLED,AUTOMATICSESSION,GROSSMOTIONSINSESSION,ISEDITED,ISNAP,NAPTYPERAW,NUMBEROFAWAKENINGS,NUMBEROFSNOOZES,PHYSICALACTIVITYORIGIN,PRODUCEDBYAPPLEWATCH,SLEEPAIDENABLED,SLEEPTRACKINGMETHODRAW,SYNCEDTORUNKEEPER,USEDAPPLEWATCH,WAKEUPMOOD,DURATION,ENDTIME,FATIGUE,SLEEPQUALITY,SMARTWAKEUPDURATION,STARTTIME,TIMEAWAKE,TIMEAWAKEUNTILSTOPPING,TIMEINDEEPSLEEP,TIMEINLIGHTSLEEP,TIMEINREMSLEEP,TIMETOSLEEP,SOURCEID,UNIQUEIDENTIFIER,ENDTIMEBEFOREEDIT,STARTTIMEBEFOREEDIT
489.0,6.0,33.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-04-25 13:32:33.471990,0.0,0.699999988079071,0.0,2025-04-25 05:37:07.507737,6660.0,151.594333052635,3000.0,10140.0,8700.0,5901.93401503563,3.0,,,
490.0,6.0,37.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-04-26 13:02:10.036645,0.0,0.790000021457672,0.0,2025-04-26 04:13:36.996243,5100.0,128.690726041794,5460.0,7860.0,13320.0,1994.49519634247,3.0,6118200.0,,
492.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-04-27 12:32:41.564252,0.0,0.939999997615814,0.0,2025-04-27 03:49:26.188617,900.0,0.0,8760.0,11220.0,10560.0,0.0,3.0,4.0,,
493.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-04-27 20:23:57.510724,0.0,0.730000019073486,0.0,2025-04-27 19:39:05.885725,0.0,0.0,2340.0,360.0,0.0,0.0,3.0,,,
494.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-04-27 22:52:02.384589,0.0,0.839999973773956,0.0,2025-04-27 22:17:32.509589,0.0,0.0,1200.0,900.0,0.0,0.0,3.0,160.0,,
495.0,6.0,33.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-04-28 11:29:04.281231,0.0,0.829999983310699,0.0,2025-04-28 03:42:53.935881,3840.0,842.729650974274,5760.0,7680.0,10680.0,1172.50456881523,3.0,60.0,,
496.0,6.0,40.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-04-29 10:07:32.444590,0.0,0.779999971389771,0.0,2025-04-29 00:50:30.988685,5760.0,450.930613040924,4440.0,11520.0,11760.0,5285.28455352783,3.0,22291987.0,,
497.0,6.0,35.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-04-30 10:17:27.123486,0.0,0.680000007152557,0.0,2025-04-30 01:47:27.786822,12300.0,8275.52840518951,6600.0,10080.0,9240.0,797.781388998032,3.0,7.0,,
498.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-05-01 09:59:58.661243,0.0,0.910000026226044,0.0,2025-05-01 02:53:52.786475,0.0,0.0,5340.0,11820.0,8400.0,0.0,3.0,9.0,,
499.0,6.0,28.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-02 10:22:18.019554,0.0,0.579999983310699,0.0,2025-05-02 03:48:43.583693,6480.0,1103.20296311378,3060.0,7200.0,6900.0,2689.87217891216,3.0,,,
501.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-05-02 14:14:57.628002,0.0,0.790000021457672,0.0,2025-05-02 12:23:51.628001,0.0,0.0,1620.0,1500.0,3540.0,0.0,3.0,,,
502.0,6.0,47.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-03 13:01:03.522847,0.0,0.879999995231628,0.0,2025-05-03 01:39:54.527541,5820.0,61.8392889499664,9480.0,12960.0,12600.0,4808.34075582027,3.0,,,
503.0,6.0,36.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-04 14:47:46.980836,0.0,0.769999980926514,0.0,2025-05-04 06:07:10.251023,4740.0,165.579231023788,3840.0,10680.0,11940.0,1417.22708940506,3.0,,,
504.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-05 04:22:47.482858,0.0,0.0,0.0,2025-05-05 03:37:48.043048,2820.0,0.0,0.0,0.0,0.0,0.0,3.0,53.0,,
505.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-05 06:18:53.836595,0.0,0.409999996423721,0.0,2025-05-05 04:25:06.327268,5100.0,231.805562019348,0.0,1740.0,0.0,3222.75273835659,3.0,,,
506.0,6.0,17.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-05 10:28:08.640763,0.0,0.300000011920929,0.0,2025-05-05 06:40:05.674130,5040.0,1644.21802425385,3060.0,2100.0,3480.0,1518.9086625576,3.0,9.0,,
507.0,6.0,32.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-06 15:24:21.169936,0.0,0.730000019073486,0.0,2025-05-06 03:30:11.660612,5460.0,0.0,3960.0,20580.0,12840.0,977.879324316978,3.0,,,
508.0,6.0,28.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-07 11:22:29.137769,0.0,0.469999998807907,0.0,2025-05-07 04:37:29.743541,6780.0,2899.86391079426,1860.0,9960.0,6060.0,767.479662299156,3.0,,,
509.0,6.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-09 11:58:48.843998,0.0,0.860000014305115,0.0,2025-05-09 05:28:49.432226,1860.0,0.0,4800.0,8400.0,8340.0,1884.35270261765,3.0,34517.0,768484728.843998,768461329.432226
510.0,6.0,35.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-10 11:24:06.270135,0.0,0.889999985694885,0.0,2025-05-10 03:07:05.599522,2040.0,544.725458025932,5880.0,12300.0,9600.0,487.676501512527,3.0,,,
511.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-11 02:48:10.308500,0.0,0.0,0.0,2025-05-11 02:24:04.677490,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,,
512.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-12 11:16:47.335646,0.0,0.829999983310699,0.0,2025-05-12 04:55:01.064917,840.0,0.0,6660.0,6540.0,7920.0,570.019870400429,3.0,9.0,,
513.0,6.0,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-13 13:16:45.472128,0.0,0.810000002384186,0.0,2025-05-13 01:31:46.281416,5460.0,0.0,6000.0,16320.0,14580.0,1808.68104195595,3.0,0.0,768835005.472128,768792706.281416
514.0,6.0,36.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-14 11:23:10.579697,0.0,0.860000014305115,0.0,2025-05-14 02:46:08.456016,3960.0,488.95545399189,8760.0,10560.0,7740.0,872.700792193413,3.0,7416.0,,
516.0,6.0,23.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-15 10:12:50.001803,0.0,0.800000011920929,0.0,2025-05-15 02:05:28.114503,3060.0,602.385805487633,4380.0,13080.0,8700.0,0.0,3.0,96.0,768996770.001803,768967528.114503
518.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-05-15 18:55:29.589807,0.0,0.810000002384186,0.0,2025-05-15 18:20:21.589807,0.0,0.0,600.0,1500.0,0.0,0.0,3.0,46668623.0,,
519.0,6.0,29.0,0.0,0.0,0.0,1.0,0.0,178.0,0.0,0.0,-1.0,9.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-16 10:50:46.323317,0.0,0.589999973773956,0.0,2025-05-16 03:50:46.899658,120600.0,10453.5228296518,12900.0,15060.0,19980.0,746.752100229263,3.0,9.0,,
522.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-18 10:53:57.770852,0.0,0.75,0.0,2025-05-18 02:39:45.523816,4620.0,536.449599981308,3720.0,8880.0,12420.0,1456.14282023907,3.0,3.0,,
523.0,6.0,38.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-19 12:04:39.117602,0.0,0.899999976158142,0.0,2025-05-19 02:59:13.485929,2220.0,277.790776968002,6120.0,11160.0,13260.0,1933.40300476551,3.0,2.0,,
524.0,6.0,44.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-20 13:50:53.410262,0.0,0.829999983310699,0.0,2025-05-20 03:11:35.800130,4980.0,351.876024961472,10260.0,9420.0,13740.0,1113.19117379189,3.0,,,
525.0,6.0,43.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-21 12:26:11.542570,0.0,0.569999992847443,0.0,2025-05-21 02:02:02.681653,11640.0,669.907251954079,1980.0,14400.0,9420.0,3694.68922364712,3.0,,,
526.0,6.0,39.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-22 13:42:13.351349,0.0,0.800000011920929,0.0,2025-05-22 04:12:14.141498,5940.0,351.115386009216,7200.0,11880.0,9660.0,1192.49448847771,3.0,,,
527.0,6.0,41.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-23 12:24:17.954050,0.0,0.579999983310699,0.0,2025-05-23 02:36:19.464427,12240.0,0.0,3660.0,12300.0,7080.0,2362.57359039783,3.0,,769695857.95405,769660579.464427
528.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-05-23 01:44:30.163017,0.0,0.829999983310699,0.0,2025-05-23 01:04:32.163017,0.0,0.0,840.0,1560.0,0.0,0.0,3.0,50.0,,
529.0,6.0,22.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-24 10:01:18.873653,0.0,0.400000005960464,0.0,2025-05-24 04:58:40.103984,4320.0,77.5041869878769,1740.0,7140.0,4920.0,3042.65664255619,3.0,,,
531.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-05-24 22:53:56.016017,0.0,0.769999980926514,0.0,2025-05-24 22:08:34.016017,0.0,0.0,2100.0,660.0,0.0,0.0,3.0,377.0,,
532.0,6.0,42.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-25 13:03:07.581911,0.0,0.860000014305115,0.0,2025-05-25 02:56:35.021096,4980.0,183.568665981293,7620.0,11040.0,12720.0,3942.81112825871,3.0,50.0,,
533.0,6.0,42.0,0.0,0.0,0.0,1.0,0.0,62.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,2025-05-26 12:20:26.942153,0.0,0.170000001788139,0.0,2025-05-26 02:26:35.948275,29100.0,325.528079032898,0.0,3840.0,2700.0,13257.4324977398,3.0,3.0,,
534.0,6.0,35.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-27 11:43:15.933566,0.0,0.740000009536743,0.0,2025-05-27 03:25:48.760257,7200.0,794.536952972412,4020.0,9660.0,9000.0,4762.27019095421,3.0,14.0,,
535.0,6.0,31.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-28 10:31:23.393057,0.0,0.779999971389771,0.0,2025-05-28 03:02:31.742386,5280.0,1834.07568013668,4380.0,6300.0,10920.0,3467.8585549593,3.0,,,
536.0,6.0,33.0,0.0,0.0,0.0,1.0,0.0,52.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-29 10:31:35.638300,0.0,0.600000023841858,0.0,2025-05-29 02:31:36.245674,62940.0,56419.3911880255,7380.0,5760.0,9120.0,3561.04267430305,3.0,,,
537.0,6.0,41.0,0.0,0.0,0.0,1.0,0.0,22.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-30 11:56:22.124590,0.0,0.670000016689301,0.0,2025-05-30 02:11:09.834005,11100.0,2259.14657044411,4500.0,9060.0,10440.0,4279.38622951508,3.0,34.0,,
538.0,6.0,41.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-05-31 14:35:39.360550,0.0,0.740000009536743,0.0,2025-05-31 04:48:28.051575,5880.0,337.801630020142,4320.0,14100.0,10920.0,2898.57562398911,3.0,,,
539.0,6.0,43.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,-1.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-01 14:38:26.223787,0.0,0.600000023841858,0.0,2025-06-01 04:10:42.037060,9960.0,504.829205989838,3720.0,13200.0,10800.0,260.550245165825,3.0,8.0,,
540.0,6.0,39.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-02 14:21:58.518325,0.0,0.829999983310699,0.0,2025-06-02 05:05:31.764468,4560.0,417.172175049782,7080.0,12240.0,9480.0,1654.74704754353,3.0,626.0,,
542.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-03 10:39:34.971002,0.0,0.850000023841858,0.0,2025-06-03 03:39:34.835161,2580.0,0.0,4740.0,8400.0,9540.0,0.0,3.0,,,
543.0,6.0,39.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,0.0,2025-06-04 11:04:36.957725,0.0,0.740000009536743,0.0,2025-06-04 01:59:43.501338,5580.0,275.617347002029,3900.0,13680.0,9480.0,982.568720459938,3.0,54.0,,
544.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-04 23:01:02.636022,0.0,0.790000021457672,0.0,2025-06-04 22:06:52.511022,0.0,0.0,2100.0,540.0,600.0,0.0,3.0,4.0,,
545.0,6.0,9.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-05 05:12:45.111263,0.0,0.409999996423721,0.0,2025-06-05 03:27:31.968306,5280.0,4181.45636928082,0.0,1020.0,0.0,1097.87129974365,3.0,,,
546.0,6.0,26.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-05 11:32:09.371518,0.0,0.600000023841858,0.0,2025-06-05 05:17:09.927946,5580.0,1152.15426540375,1980.0,10140.0,5940.0,4432.97732579708,3.0,,,
547.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2025-06-06 03:10:25.289625,0.0,0.0,0.0,2025-06-06 02:25:25.607429,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95669.0,,
548.0,6.0,31.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,2025-06-06 10:25:06.624633,0.0,0.689999997615814,0.0,2025-06-06 03:25:02.769498,3900.0,605.306903958321,2520.0,10440.0,8400.0,411.721542358398,3.0,,,
549.0,6.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-07 04:12:37.218358,0.0,0.0,0.0,2025-06-07 03:46:18.877664,1560.0,0.0,0.0,0.0,0.0,0.0,3.0,85262166.0,,
550.0,6.0,35.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,2025-06-07 13:12:12.825011,0.0,0.889999985694885,0.0,2025-06-07 05:00:41.302184,2580.0,731.282330036163,8520.0,9120.0,9240.0,1831.80659496784,3.0,32.0,,
551.0,6.0,35.0,0.0,0.0,0.0,1.0,0.0,126.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-08 10:55:49.517228,0.0,0.310000002384186,0.0,2025-06-08 02:25:50.138789,84480.0,2919.47243189812,1680.0,5460.0,3660.0,3102.14654421806,3.0,1.0,,
552.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-08 00:44:02.182001,0.0,0.800000011920929,0.0,2025-06-08 00:07:33.057001,0.0,0.0,1560.0,600.0,0.0,0.0,3.0,9.0,,
554.0,6.0,23.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-09 12:37:28.703444,0.0,0.75,0.0,2025-06-09 04:53:52.594093,2820.0,0.0,1860.0,16080.0,7080.0,1367.11938989162,3.0,,,
555.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-09 04:05:06.338483,0.0,0.730000019073486,0.0,2025-06-09 03:34:13.326350,0.0,0.0,0.0,1860.0,0.0,0.0,3.0,,,
556.0,6.0,43.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-10 13:05:35.136713,0.0,0.529999971389771,0.0,2025-06-10 02:36:33.914842,14340.0,333.766360044479,2520.0,12000.0,8880.0,1733.42802262306,3.0,219.0,,
557.0,6.0,37.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-11 11:27:29.291118,0.0,0.879999995231628,0.0,2025-06-11 02:30:38.870029,3540.0,747.900650024414,7020.0,10020.0,11580.0,1264.72835183144,3.0,,,
558.0,6.0,34.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-12 15:55:25.298300,0.0,0.829999983310699,0.0,2025-06-12 07:40:25.949692,3720.0,717.5783649683,5340.0,8100.0,12600.0,3021.11940872669,3.0,9.0,,
561.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-13 15:24:31.225858,0.0,0.899999976158142,0.0,2025-06-13 07:39:18.352223,1560.0,0.0,5580.0,10440.0,10320.0,0.0,3.0,,,
562.0,6.0,38.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-14 12:10:21.971773,0.0,0.800000011920929,0.0,2025-06-14 03:01:38.470075,6840.0,620.562258005142,6600.0,10560.0,8880.0,5350.66257226467,3.0,,,
563.0,6.0,37.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-15 13:30:23.985619,0.0,0.899999976158142,0.0,2025-06-15 04:44:38.522320,2640.0,22.3918620347977,7200.0,9900.0,11820.0,1848.82737934589,3.0,569866.0,,
564.0,6.0,27.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-16 14:30:46.209575,0.0,0.680000007152557,0.0,2025-06-16 08:05:18.161453,3420.0,45.859591960907,2640.0,9360.0,7680.0,1580.10763430595,3.0,247515.0,,
565.0,6.0,36.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-17 14:09:12.548293,0.0,0.899999976158142,0.0,2025-06-17 05:36:55.008933,2160.0,551.173362970352,7200.0,11220.0,10200.0,662.480533003807,3.0,,,
566.0,6.0,33.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,-1.0,3.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-18 12:28:45.822243,0.0,0.569999992847443,0.0,2025-06-18 04:31:40.427816,7860.0,824.351219058037,1740.0,12240.0,6780.0,4559.31373691559,3.0,2.0,,
570.0,6.0,37.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,-1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-19 13:10:39.303732,0.0,0.860000014305115,0.0,2025-06-19 02:02:54.634410,5400.0,638.303732037544,7380.0,14400.0,12840.0,0.0,3.0,,,
572.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,-1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-19 13:03:22.130644,0.0,0.860000014305115,0.0,2025-06-19 02:02:54.634410,4800.0,0.0,7380.0,14580.0,12840.0,0.0,3.0,9.0,,
573.0,6.0,31.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-20 10:26:45.467067,0.0,0.360000014305115,0.0,2025-06-20 03:02:16.547295,17220.0,705.60623395443,1800.0,4980.0,2760.0,9097.85023009777,3.0,,,
574.0,6.0,43.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,-1.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-21 12:32:42.753947,0.0,0.689999997615814,0.0,2025-06-21 02:06:15.600531,6240.0,161.153522968292,4440.0,14220.0,12720.0,872.826733827591,3.0,15.0,,
575.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-21 01:44:09.100498,0.0,0.810000002384186,0.0,2025-06-21 01:04:51.993050,0.0,0.0,900.0,1440.0,0.0,0.0,3.0,,,
576.0,6.0,35.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-22 11:57:11.895409,0.0,0.740000009536743,0.0,2025-06-22 03:36:38.554105,5880.0,729.271841049194,2880.0,10140.0,11100.0,5167.17371106148,3.0,,,
577.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-22 23:59:45.245494,0.0,0.730000019073486,0.0,2025-06-22 22:03:32.370494,1080.0,0.0,0.0,4980.0,960.0,0.0,3.0,,,
578.0,6.0,41.0,0.0,0.0,0.0,1.0,0.0,24.0,0.0,0.0,-1.0,6.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,2025-06-23 13:28:15.868701,0.0,0.569999992847443,0.0,2025-06-23 03:35:38.535484,11760.0,794.400318980217,2700.0,14520.0,6600.0,793.761229872704,3.0,,,
579.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2025-06-23 01:02:54.231583,0.0,0.829999983310699,0.0,2025-06-23 00:02:57.245494,0.0,0.0,2640.0,960.0,0.0,0.0,3.0,1.0,,
